h r t rank freq norm_F
2050 26 774 61 214 0.96484786
2050 26 3365 21 97 0.9319983
2050 72 2269 74 118 1.0011206
2051 10 2050 3 109 1.1607288
2051 17 35 0 1486 1.0222744
2051 46 1181 7 1315 1.3712451
2051 53 5823 5 123 0.92621607
2051 212 9808 1 54 0.8993159
2052 73 214 1 3018 1.4734644
2052 84 58 3 9739 1.2333069
2052 164 972 3 980 1.344464
2052 203 1256 230 57 0.88738453
2053 136 1166 29 397 0.8574648
2053 136 2059 77 78 0.8755792
2053 136 2275 14 191 0.8586729
2053 136 4077 34 536 0.9014597
2053 136 4813 7 78 0.8389277
2053 136 10381 22 75 0.82840633
2053 436 11223 32 56 0.848448
2053 732 2054 23 94 0.8756265
2054 15 902 17 1090 0.9266572
2054 104 877 31 527 0.8244589
2054 104 2275 2 191 0.8586729
2054 136 741 51 154 0.84525967
2054 136 7001 39 39 0.8682076
2055 1 7053 7948 80 0.96138835
2055 10 3959 9 85 0.9818193
2055 10 5058 17 192 1.1119545
2055 19 3429 12 64 0.8880965
2055 50 429 0 222 1.0892129
2055 53 3430 4 241 0.92613274
2055 329 8884 1 70 0.95476836
2055 382 3207 2 160 1.0055256
2055 422 635 0 2696 1.1500467
2056 3 1620 6 70 0.81601703
2056 9 10453 0 70 0.96877056
2056 13 6777 3 68 0.8284789
2056 30 230 0 4525 1.9534371
2056 73 638 0 842 1.5753201
2057 11 485 48 167 1.0085386
2057 11 647 52 208 1.1297121
2057 11 1764 163 85 0.9500845
2057 11 1898 152 101 0.9595044
2057 11 2638 291 89 0.9151431
2057 11 3109 26 119 1.0909082
2057 11 3528 64 90 0.9807823
2057 11 4534 166 83 0.94641703
2057 11 4670 179 89 1.0082825
2057 11 5188 90 75 0.9757214
2057 11 5322 10 67 0.9014306
2057 11 6001 219 143 1.0057167
2057 11 6557 302 59 0.9775473
2057 11 6642 81 120 0.9951808
2057 11 6757 387 76 0.9295669
2057 11 6902 316 55 1.0075835
2057 11 7745 29 100 1.0763751
2057 11 8373 101 57 0.9448702
2057 11 8585 34 88 0.93742365
2057 11 8607 133 44 0.9522419
2057 11 9145 129 84 0.92503697
2057 11 9744 286 67 0.90023756
2057 11 10572 317 41 0.9336026
2057 11 11791 442 89 0.9930147
2057 16 2650 38 49 0.7363426
2057 16 4116 1 59 0.7975412
2057 16 5957 59 68 0.71900445
2057 16 8825 49 59 0.71303016
2057 26 3256 14 68 0.9069237
2057 26 12084 19 31 0.8652697
2057 72 3454 14 320 1.1562055
2057 72 6357 10 87 1.0349509
2057 72 7898 84 86 1.0403706
2057 72 8448 131 90 0.9559799
2057 72 8585 5 88 0.93742365
2057 72 9145 80 84 0.92503697
2057 79 3008 11 81 0.8243993
2057 79 3068 21 28 0.7927795
2057 79 6371 12 35 0.81852114
2058 10 682 18 1177 1.4112899
2058 19 342 15 47 0.84865946
2058 19 3208 13 138 0.9255274
2058 44 129 0 925 1.5548675
2058 50 134 14 1120 1.4161556
2058 50 1395 5 368 1.5306087
2058 50 1749 15 696 1.4497391
2058 50 4694 36 97 1.0117484
2058 53 552 9 824 0.9820817
2058 53 3705 14 80 0.96229464
2058 53 4510 5 247 0.92177486
2058 53 7607 19 48 0.9154579
2058 53 9828 7 50 0.921416
2059 15 211 20 1993 0.9243597
2059 15 3261 55 63 0.82954496
2059 136 1728 22 104 0.8953293
2059 136 2414 52 88 0.84020466
2059 136 3336 58 120 0.86486167
2059 136 6671 10 208 0.78738475
2059 156 4078 0 170 0.9008944
2060 7 1084 3 96 0.93918806
2060 7 2807 9 49 0.97430074
2060 19 5731 0 100 0.9453063
2060 21 251 0 2924 0.9742783
2060 53 3455 4 69 0.98006535
2060 227 1084 6 96 0.93918806
2060 227 3455 4 69 0.98006535
2061 2 3357 7 72 0.9400347
2061 35 772 15 59 0.94431597
2061 35 3357 6 72 0.9400347
2062 61 625 4 94 1.030337
2062 61 5351 5 83 1.0276476
2063 85 255 4 44 0.6118669
2063 123 6002 30 67 0.7942247
2063 138 6788 7 35 0.61654174
2063 197 3483 6 25 0.55213124
2063 540 1912 3 202 0.6533848
2064 247 1732 4 791 0.93860066
2064 247 3798 66 118 1.1511047
2064 385 497 3 282 0.75030065
2064 393 28 3 156 0.6432334
2064 393 3807 6 122 0.60920763
2066 304 5482 25 37 0.8383226
2067 3 1118 6 79 0.89008945
2067 3 1228 16 189 0.9095849
2067 3 7266 12 46 0.8501296
2068 40 8741 7 49 0.87009853
2068 362 138 0 6409 1.2119753
2069 11 1158 38 105 1.0700086
2069 11 2885 10 160 1.060447
2069 11 6124 31 162 1.031497
2069 11 7644 4 78 0.98098576
2069 11 9802 42 70 0.92771256
2069 11 10386 40 110 0.9887249
2069 26 5987 19 134 0.9231633
2069 72 2208 30 145 1.0146627
2069 72 6144 2 182 1.0234126
2070 27 1092 67 87 1.1985502
2070 47 1359 206 266 0.8255598
2070 47 2947 200 112 0.9942236
2071 11 321 112 177 0.9249971
2071 11 641 94 88 0.9181566
2071 11 744 147 158 1.0551666
2071 11 1579 98 64 0.96914667
2071 11 2780 87 95 1.094025
2071 11 3454 111 320 1.1562055
2071 11 3666 126 61 0.87072
2071 11 3715 5 101 0.9947248
2071 11 4792 203 72 0.9644219
2071 11 5173 29 102 0.9767947
2071 11 5888 125 75 1.000545
2071 11 5985 70 218 1.0078638
2071 11 6522 181 54 0.9441786
2071 11 6846 1016 46 0.98926044
2071 11 7578 228 60 0.9452979
2071 11 9754 40 84 0.9905681
2071 26 39 38 62 0.93392426
2071 26 511 103 191 0.9277907
2071 26 2136 49 51 0.9708397
2071 26 4528 35 61 0.97717595
2071 26 4771 2 120 0.9659915
2071 26 5292 54 110 0.9406992
2071 26 6222 65 137 1.0238696
2071 26 8413 111 46 0.9828793
2071 26 10500 57 58 0.9040028
2071 26 11383 207 48 0.8610141
2071 26 11855 91 45 0.88287526
2071 26 12134 129 19 0.83576584
2071 72 647 91 208 1.1297121
2071 72 1962 72 199 1.0753392
2071 72 2256 105 112 1.0023825
2071 72 4107 38 48 0.97938734
2071 72 4582 1 155 1.060273
2071 79 5424 55 43 0.8765574
2071 79 5924 27 102 1.0289198
2071 79 7251 10 112 0.9573336
2072 7 4559 11 85 0.94761866
2072 7 8916 4 44 0.8973937
2072 46 562 6 673 1.2257826
2072 52 1398 91 505 1.2038367
2072 157 26 3 142 0.9583134
2073 118 1039 6 124 0.62173086
2073 118 1144 18 257 0.6850132
2073 118 2074 16 141 0.64089423
2073 118 2966 10 205 0.67116845
2073 270 58 8 9739 1.2333069
2073 335 314 1 647 0.9949812
2073 385 1747 2 252 0.7225968
2073 385 3100 0 251 0.70876294
2073 393 139 0 96 0.6169297
2073 393 790 5 189 0.6126242
2074 14 1583 27 130 0.65023434
2074 14 2073 9 98 0.6375006
2074 14 3239 2 215 0.67640126
2074 49 482 40 228 0.870886
2074 49 1034 22 455 0.97489625
2074 49 1732 4 791 0.93860066
2074 49 3381 11 524 0.92308474
2074 49 4748 58 246 0.9021177
2074 49 8478 47 88 0.7979087
2074 206 2637 3 698 0.7966663
2074 254 9122 116 42 0.92561454
2074 254 9510 0 31 0.6877394
2074 578 4388 278 51 0.8407511
2074 578 9510 1 31 0.6877394
2074 578 10450 10 32 0.7108369
2075 9 3981 9 88 0.9298865
2075 13 5168 23 101 0.9168587
2075 37 682 8 1177 1.4112899
2076 129 337 169 58 0.94453174
2076 129 722 369 107 0.9545049
2076 129 921 1880 74 0.92196625
2076 129 1326 188 89 0.8999602
2076 129 1822 116 58 0.7993508
2076 129 2855 125 67 0.90921885
2076 129 3210 93 28 0.90203625
2076 129 3749 1174 93 0.93494695
2076 129 4816 210 65 0.91038096
2076 129 5185 2727 84 0.7400057
2076 129 5923 244 63 0.9026069
2076 129 6498 13 108 0.9438681
2076 129 6939 137 68 0.9624719
2076 129 7663 170 106 0.9431881
2076 129 8190 150 27 0.847506
2076 129 8613 211 65 0.97339416
2076 129 9463 156 37 0.9517396
2076 129 9832 57 37 0.9260674
2076 129 11401 73 37 0.89206696
2076 321 58 0 9739 1.2333069
2077 9 9166 1 47 0.8963626
2078 27 273 6 790 1.4770646
2078 27 1518 3 639 1.3847115
2078 27 1749 4 696 1.4497391
2078 47 7231 16 79 0.95872235
2078 47 10387 116 64 0.92908514
2079 10 300 12 280 1.3728584
2079 50 463 1 365 1.5026621
2079 50 1600 14 382 1.314768
2079 53 4787 0 174 1.0157342
2080 7 2755 6 88 0.9483235
2080 7 6496 11 35 0.87603915
2080 20 140 22 527 0.99556005
2080 20 314 11 647 0.9949812
2080 20 1410 37 528 1.016945
2080 20 2254 34 350 0.8902668
2080 56 138 11 6409 1.2119753
2081 10 300 8 280 1.3728584
2081 10 838 33 308 1.2641743
2081 20 58 5 9739 1.2333069
2081 20 314 9 647 0.9949812
2081 20 2151 21 404 0.87029713
2081 20 2254 51 350 0.8902668
2081 48 58 0 9739 1.2333069
2081 52 1094 1 890 1.496468
2081 184 269 5 725 0.98403615
2082 0 6321 2 120 0.68381447
2082 70 7281 0 95 0.7069379
2082 95 11406 2 30 0.7256519
2082 97 790 11 189 0.6126242
2082 97 1635 43 108 0.6476989
2082 97 3806 21 118 0.63110435
2082 110 715 1 357 1.295051
2082 124 4526 25 192 0.6778717
2082 124 5102 18 147 0.649747
2082 132 494 7 308 0.6752944
2082 132 506 3 382 0.7315669
2082 132 1804 5 156 0.64838946
2082 297 12938 2 5 0.5787934
2082 323 3273 2 259 0.95849097
2082 323 3804 4 297 0.99514395
2082 323 7572 10 36 0.9301467
2082 419 1053 2 317 0.6859349
2082 480 138 0 6409 1.2119753
2082 595 8212 1 65 0.66145843
2082 595 9052 0 80 0.6825021
2082 595 10821 2 65 0.6715972
2082 674 58 22 9739 1.2333069
2082 695 7281 3 95 0.7069379
2083 7 11073 7 22 0.8246614
2083 19 8082 1 60 0.9153618
2083 50 701 7 926 1.4485118
2083 53 519 18 59 0.9290188
2083 53 9491 2 73 0.93626976
2084 20 1732 11 791 0.93860066
2084 20 4226 109 46 0.8296515
2084 48 58 1 9739 1.2333069
2084 52 743 1 317 1.1821569
2085 23 2254 2 350 0.8902668
2085 160 9172 27 36 0.80267125
2085 278 2254 1 350 0.8902668
2085 530 8875 2 62 0.6212502
2085 530 10911 1 47 0.61221564
2086 504 8785 4 84 0.5714758
2087 3 1819 6 75 0.9403468
2087 3 8181 5 81 0.90569377
2087 71 5571 0 338 0.9549505
2087 241 10876 3 51 0.9111666
2088 3 8181 6 81 0.90569377
2088 9 6984 59 70 0.94246936
2088 37 1452 2 426 1.4961675
2088 61 6728 5 71 0.9909515
2088 61 7921 2 56 0.85432416
2088 128 5167 0 101 0.967884
2088 164 3621 4 82 1.0993853
2089 9 3394 0 115 1.0257968
2089 37 1392 3 180 0.95606494
2089 37 1985 1 230 1.1443499
2089 75 8795 1 69 0.889545
2089 322 4824 0 338 1.1002094
2091 22 2647 1 24 0.7321149
2091 165 3187 33 17 0.68159336
2091 165 4259 1 234 1.0322117
2092 144 375 5 1338 1.0026985
2092 154 657 0 1581 1.1530162
2092 259 138 0 6409 1.2119753
2092 317 58 0 9739 1.2333069
2092 389 9280 0 111 0.7289969
2092 481 7941 244 75 0.97004706
2093 7 6790 0 96 1.0032073
2093 19 5543 0 154 0.9569639
2093 20 1925 18 484 0.97723633
2093 48 278 15 1225 1.030693
2093 48 1043 1 1310 0.9974213
2093 52 4 0 2908 1.4201012
2093 212 3810 0 91 0.9087717
2095 309 1017 49 83 0.56252563
2095 309 4162 37 87 0.58133316
2095 309 8170 41 62 0.5850377
2096 58 1976 7 150 0.85849845
2096 58 3828 18 161 0.88430476
2096 58 3854 8 168 0.8946428
2096 117 7256 2 60 0.5518358
2097 8 9 2 3754 1.0777658
2098 9 1946 1 97 1.0354254
2098 423 5619 11 46 0.8731446
2098 444 9400 1 54 0.8930294
2099 7 2756 18 49 0.8924008
2099 52 129 4 925 1.5548675
2099 52 2347 2 284 1.306897
2099 382 8105 0 68 0.9367851
2100 57 58 0 9739 1.2333069
2100 240 240 0 3933 1.1217115
2100 326 2241 0 945 1.2877724
2101 59 988 3 589 0.65916455
2101 138 959 10 418 0.72845
2101 151 959 11 418 0.72845
2101 151 988 2 589 0.65916455
2101 204 1660 3 515 0.6766941
2101 228 959 10 418 0.72845
2101 228 2482 9 599 0.6947436
2101 383 988 2 589 0.65916455
2102 15 333 20 514 0.8335657
2102 15 3970 59 95 0.82630616
2102 15 6082 90 195 0.87584203
2102 15 7017 41 158 0.8595388
2102 86 911 95 63 0.90845764
2102 86 2796 62 102 0.98528576
2102 86 3382 173 69 0.84936905
2102 86 5364 172 57 0.92550254
2102 86 5540 354 71 0.8518503
2102 86 5657 45 78 0.93288857
2102 86 6585 66 211 0.93516576
2102 86 7809 106 43 0.8848708
2102 86 8473 125 61 0.9093065
2102 86 8887 2 92 0.97224337
2102 86 8999 238 59 0.9900775
2102 86 9323 314 66 0.8792729
2102 186 1582 144 99 0.86095613
2102 186 3812 107 39 0.768161
2102 186 6610 88 59 0.8560612
2102 186 9129 38 45 0.7369153
2102 186 10100 127 31 0.7352242
2102 186 11687 175 56 0.9018228
2102 186 12524 202 54 0.92860514
2102 436 1295 145 62 0.91392446
2102 436 4394 56 55 0.9466011
2102 436 6520 6 152 0.99369174
2102 436 7114 8 64 0.92634547
2102 436 9320 133 49 0.94281673
2102 436 11461 586 32 0.8489532
2103 22 1485 9 841 1.0425301
2103 67 212 17 696 0.9125315
2103 67 335 13 1383 0.9002866
2103 165 2932 1 11 0.6480049
2103 349 5527 830 23 0.67903435
2104 230 1278 0 822 1.5569086
2104 641 9473 5 17 0.60187423
2105 153 2882 8 420 1.1703205
2106 20 176 6 999 1.027247
2106 20 635 7 2696 1.1500467
2106 20 1043 8 1310 0.9974213
2106 20 1634 46 187 0.92547435
2106 20 2151 23 404 0.87029713
2106 20 3279 21 273 0.8586008
2106 313 2553 1 23 0.72626233
2107 0 1 2 137 0.76817536
2107 41 24 1 326 0.7362389
2107 95 8695 1 33 0.6879453
2107 97 507 1 132 0.62559897
2107 97 1144 2 257 0.6850132
2107 97 3807 18 122 0.60920763
2107 102 13316 1 8 0.5913284
2107 105 2216 8 309 0.85420233
2107 105 4418 5 100 0.7529009
2107 124 506 3 382 0.7315669
2107 124 1038 4 399 0.7376823
2107 132 1038 7 399 0.7376823
2107 230 1278 0 822 1.5569086
2107 419 494 2 308 0.6752944
2107 674 8478 11 88 0.7979087
2108 311 6552 24 37 0.800088
2109 10 775 12 925 1.3399267
2109 169 552 0 824 0.9820817
2110 7 286 948 61 0.9001348
2110 7 3550 0 176 0.9588996
2110 7 4286 22 108 0.9866545
2110 50 1749 2 696 1.4497391
2110 53 2297 0 88 0.9213709
2110 157 1037 1 152 0.99192303
2110 169 2570 7 86 0.9214228
2110 172 1037 0 152 0.99192303
2110 212 1037 0 152 0.99192303
2110 227 514 0 292 0.97141886
2111 15 7017 50 158 0.8595388
2111 136 333 33 514 0.8335657
2111 136 902 17 1090 0.9266572
2111 136 4927 38 96 0.83793
2111 136 7710 47 217 0.8502362
2111 156 1257 35 56 0.9462032
2111 186 9319 1 52 0.81351167
2112 15 31 6 345 0.8594713
2112 15 333 48 514 0.8335657
2112 15 4813 37 78 0.8389277
2112 15 5306 71 258 0.8808841
2112 15 6082 56 195 0.87584203
2112 104 211 41 1993 0.9243597
2112 136 334 1 856 0.89023775
2112 136 508 26 516 0.8603425
2112 136 2053 57 192 0.8305189
2112 136 4077 6 536 0.9014597
2113 7 5473 9 64 1.0044985
2113 48 58 0 9739 1.2333069
2113 52 207 15 871 1.5740445
2113 53 4879 2 39 0.90372294
2114 124 789 0 692 0.7670322
2114 190 10613 652 22 0.5667632
2115 109 352 3 139 0.87298685
2115 483 138 0 6409 1.2119753
2116 7 11326 13 58 0.9754513
2116 52 253 1 1217 1.4693379
2116 134 8445 2 67 0.9475668
2116 184 1659 1 165 0.96649164
2117 54 4773 386 80 0.94038373
2117 64 3613 53 90 1.0002345
2117 64 3734 46 76 0.9426859
2117 64 3917 45 93 0.9718811
2117 64 4411 610 122 1.031158
2117 64 5181 71 56 0.8931951
2117 64 8468 3 88 1.0749345
2118 16 364 10 234 1.0426968
2118 16 1378 4 252 1.0324513
2118 26 1393 15 77 0.9872863
2118 26 5770 62 57 0.94246715
2119 27 778 56 183 1.1087432
2119 27 1373 21 122 0.8740295
2119 27 2265 62 116 0.94076914
2119 27 3246 39 215 1.1131908
2119 27 4794 84 29 0.5811312
2119 27 5537 32 47 0.64431095
2119 27 5579 85 98 0.84101874
2119 27 6405 91 42 0.6774993
2119 27 6973 18 169 1.0764881
2119 27 7689 33 93 0.9214618
2119 27 10349 90 48 0.6591292
2119 27 12733 20 36 0.63626665
2119 47 3825 14 148 0.92260784
2119 47 4089 108 163 0.8826941
2120 7 2947 4 112 0.9942236
2120 7 6980 41 105 0.9761083
2120 43 403 0 4670 2.2411892
2120 52 1094 9 890 1.496468
2120 157 8149 0 80 0.87371725
2120 212 8149 0 80 0.87371725
2121 15 2054 54 94 0.8756265
2121 136 211 9 1993 0.9243597
2121 136 5306 106 258 0.8808841
2121 186 922 0 97 0.8823978
2122 30 651 5 1223 1.5969965
2122 37 134 1 1120 1.4161556
2123 73 214 0 3018 1.4734644
2123 192 7299 0 146 0.78900903
2124 23 4512 1 114 1.2466191
2124 70 11029 3 7 0.57358813
2125 7 7039 5 23 0.8306409
2125 52 8132 3 97 1.0823315
2125 227 9214 1 43 0.8811299
2126 84 58 0 9739 1.2333069
2127 21 3708 3 121 0.8869949
2127 46 107 9 1606 1.3561887
2127 46 562 14 673 1.2257826
2127 46 3577 11 210 0.9183325
2127 52 248 2 370 1.4478517
2127 52 1872 5 83 1.080369
2127 172 4086 0 126 0.9204338
2127 209 75 0 295 1.0315629
2128 265 190 11 105 0.8823173
2128 265 247 65 809 1.0898685
2128 843 5437 0 33 0.80805427
2129 4 9 2 3754 1.0777658
2129 4 174 3 3111 1.0695355
2129 8 17 1 3807 1.0094366
2129 99 182 3 79 0.7243945
2129 176 13806 3533 15 0.6458923
2129 395 182 3 79 0.7243945
2129 395 1157 1 82 0.66523385
2131 71 5571 0 338 0.9549505
2131 225 2702 0 202 0.93615496
2132 37 1305 13 147 1.0797268
2132 119 1785 5144 1130 1.0359377
2132 168 36 0 5545 1.5780802
2132 225 9658 0 50 0.81820595
2133 13 692 13 83 0.9411565
2133 13 6821 15 143 0.98089343
2133 13 8929 4 84 0.9530861
2133 61 2380 2 61 0.9384004
2133 232 11828 29 32 0.87106377
2134 7 2133 6 64 0.90681225
2134 19 7390 0 55 0.89816517
2134 46 562 10 673 1.2257826
2134 46 977 13 214 1.0271819
2134 46 1517 7 188 1.3391509
2134 770 9440 1 48 0.86193585
2135 7 9346 8 34 0.8975852
2135 7 11273 6 48 0.88671786
2135 10 542 12 258 1.2746751
2135 44 4 0 2908 1.4201012
2135 46 1181 2 1315 1.3712451
2135 53 9346 4 34 0.8975852
2136 13 4467 1 207 0.98063266
2136 37 3443 1 469 1.243943
2136 42 10406 33 66 0.84715194
2136 43 101 1 7235 1.6636782
2136 67 8015 11 133 0.82540524
2136 84 443 6 918 0.9600979
2136 155 2135 4 91 0.9862058
2136 349 10406 26 66 0.84715194
2137 7 3201 0 77 1.0099682
2137 10 3090 40 74 0.7850232
2137 20 314 6 647 0.9949812
2137 20 372 32 249 0.9118654
2137 20 4115 53 78 0.99666536
2137 44 4 0 2908 1.4201012
2137 46 562 3 673 1.2257826
2137 52 4 0 2908 1.4201012
2137 53 3880 8 50 0.9736248
2138 74 858 33 34 0.7175483
2138 74 3295 80 21 0.6954646
2138 74 9281 0 52 0.6789512
2138 74 9625 69 23 0.78892785
2138 74 11716 45 38 0.74432755
2138 74 12758 81 41 0.6511088
2139 43 403 1 4670 2.2411892
2139 308 138 1 6409 1.2119753
2139 317 3381 9 524 0.92308474
2139 317 8467 105 42 1.0556315
2139 519 138 0 6409 1.2119753
2140 7 11709 17 23 0.8955491
2140 46 1181 2 1315 1.3712451
2140 48 58 0 9739 1.2333069
2141 7 2869 7 48 0.9228177
2141 445 278 10 1225 1.030693
2142 217 3192 1 26 0.56652963
2143 9 3460 5 107 0.9975518
2143 75 3769 2 173 0.9439806
2143 142 3769 2 173 0.9439806
2143 246 3983 25 61 0.79750794
2144 31 861 6 142 1.0987301
2144 31 2438 103 136 1.0131081
2144 31 2917 197 140 0.9846046
2144 31 11517 99 51 0.8953471
2144 560 9950 27 35 0.7929176
2145 7 677 74 178 0.9856494
2145 46 1181 14 1315 1.3712451
2145 46 1618 1 654 1.5541797
2145 48 58 0 9739 1.2333069
2146 97 581 7 434 0.722439
2146 102 12711 1 14 0.69354016
2146 124 444 10 174 0.6449066
2146 124 1035 13 166 0.63326985
2146 132 1435 9 174 0.6425396
2146 133 497 1 282 0.75030065
2146 323 3273 10 259 0.95849097
2146 419 1145 9 210 0.6492884
2146 524 138 0 6409 1.2119753
2147 398 2148 0 186 0.8997559
2148 2 9614 16 70 0.90316904
2148 2 10460 40 47 0.7877566
2148 3 381 5 108 0.79595107
2148 3 3151 11 86 0.81288576
2148 3 3254 2 78 0.85224944
2148 13 4608 22 84 0.8675808
2148 61 5442 22 111 0.82546175
2148 61 5689 37 46 0.76670134
2148 61 6235 26 63 0.8897596
2148 128 2591 46 62 0.92688334
2148 340 5689 22 46 0.76670134
2148 340 9561 173 23 0.79955125
2148 461 251 0 2924 0.9742783
2148 481 1643 23 166 0.9741874
2149 4 9 1 3754 1.0777658
2150 7 4753 0 59 0.9463365
2150 20 504 33 551 0.9575149
2150 20 546 24 577 0.9640059
2150 20 761 13 515 0.9845485
2150 20 1929 23 456 1.0050228
2150 20 2216 46 309 0.85420233
2150 20 3804 31 297 0.99514395
2151 41 328 0 343 0.84112513
2151 70 7281 7 95 0.7069379
2151 70 13435 0 55 0.65393555
2151 83 138 0 6409 1.2119753
2151 97 892 14 155 0.7189511
2151 105 1275 11 118 0.7986461
2151 105 2505 42 34 0.96051776
2151 124 2637 3 698 0.7966663
2151 419 1053 6 317 0.6859349
2152 33 9329 113 45 0.87207735
2152 42 5951 1 84 0.8607577
2152 61 5132 8 87 0.97248125
2153 43 101 0 7235 1.6636782
2153 105 11462 3 23 0.584349
2154 10 4640 16 132 1.035994
2154 10 12584 14 18 0.7014322
2154 21 3632 0 293 0.9734173
2154 50 8303 1 60 0.9388782
2154 52 253 17 1217 1.4693379
2154 382 7662 0 150 0.96722853
2155 30 2226 0 542 1.3650888
2155 37 8303 1 60 0.9388782
2156 314 1396 39 52 0.9845572
2156 314 2781 64 72 0.85160017
2156 314 4281 34 76 0.8884911
2157 30 338 1 1746 1.8592455
2157 43 403 15 4670 2.2411892
2157 119 4154 1 383 1.1743704
2157 142 4772 23 196 0.9445475
2158 147 569 0 856 0.76724696
2158 191 4796 9 44 0.68672216
2159 30 99 1 583 1.4319717
2159 67 211 6 1993 0.9243597
2159 67 212 1 696 0.9125315
2160 43 101 0 7235 1.6636782
2161 202 2201 4 110 0.83136433
2161 211 138 0 6409 1.2119753
2162 137 561 18 92 0.7338751
2162 137 8858 16 37 0.7140592
2163 30 6139 11 39 0.8685736
2163 63 335 13 1383 0.9002866
2163 283 922 1 97 0.8823978
2164 35 316 6 64 0.959584
2164 35 5154 4 84 0.9926091
2165 7 1676 798 178 0.9362139
2165 10 273 0 790 1.4770646
2165 46 779 5 1616 1.2022377
2165 52 1271 4 878 1.3774861
2165 279 4841 10 42 0.87522614
2166 153 7611 0 229 1.1554302
2166 168 2731 1 639 1.6463255
2166 241 11983 9 47 0.90076655
2167 7 60 0 127 0.9166556
2167 7 9165 13 102 0.99811816
2167 7 11944 21 53 0.93332624
2167 21 3663 15 436 0.96212196
2167 157 10206 0 49 0.88955855
2167 209 2028 2 1039 1.1372966
2167 227 5273 11 32 0.85350925
2167 313 8112 0 46 0.6688538
2168 71 7490 1 49 0.9516067
2169 154 13434 1 23 0.6934982
2169 202 79 129 609 1.2485168
2169 362 138 0 6409 1.2119753
2170 31 2895 15 82 0.99399626
2170 31 7041 7 58 0.9343811
2171 7 2245 1019 52 0.8800751
2171 46 107 4 1606 1.3561887
2171 46 283 21 170 1.07362
2171 46 1618 19 654 1.5541797
2171 48 58 0 9739 1.2333069
2171 53 5686 9 43 0.927702
2172 37 10001 9 28 0.7295554
2172 61 4099 2 66 0.921385
2172 98 4099 2 66 0.921385
2172 128 4099 3 66 0.921385
2173 79 123 6 234 0.9795234
2173 79 467 28 207 0.90184957
2173 79 1845 20 148 0.9652508
2173 79 2406 16 36 0.8844416
2173 79 5438 22 194 0.95791507
2173 79 6065 4 152 1.0170646
2174 52 2501 5 21 0.6669588
2174 209 2028 1 1039 1.1372966
2175 9 3849 2 63 0.8671344
2175 30 230 0 4525 1.9534371
2175 84 58 0 9739 1.2333069
2176 10 82 11 511 1.3817897
2176 10 4989 5 219 1.2732891
2176 20 58 33 9739 1.2333069
2176 20 1492 41 90 0.85800594
2176 20 2028 90 1039 1.1372966
2176 46 567 2 1405 1.3995174
2176 382 3026 1 77 0.75670505
2177 3 6051 5 81 0.8281954
2177 3 7837 1 70 0.8112217
2177 225 6881 0 219 0.9516311
2178 3 829 12 164 0.9123106
2178 3 2177 4 69 0.8401185
2178 3 7569 5 89 0.8896523
2178 3 8736 6 83 0.85221344
2178 71 3224 59 87 0.93417096
2178 119 14062 0 15 0.7243297
2178 200 43 23 172 0.9648617
2178 225 10460 3 47 0.7877566
2179 59 169 8 411 0.6627867
2179 59 2482 11 599 0.6947436
2179 138 4491 1 522 0.69464445
2179 272 2482 10 599 0.6947436
2179 383 604 12 457 0.7028272
2180 7 3442 2 36 0.87318134
2180 21 251 0 2924 0.9742783
2180 44 1271 0 878 1.3774861
2180 169 12476 2 65 0.9166069
2181 9 2780 11 95 1.094025
2181 9 3522 5 77 0.89576674
2181 9 8708 6 53 0.87556237
2182 37 2265 2 116 0.94076914
2183 22 5169 27 70 0.77071756
2183 30 681 6 1254 1.5137497
2183 37 13000 6 52 0.7501568
2183 43 403 0 4670 2.2411892
2183 63 211 12 1993 0.9243597
2183 63 902 5 1090 0.9266572
